Country,Year,MortalityRate_per_100k
EST,2019,0.96699
COG,2019,6.57655
UNSDG_LAC,2019,0.07815
15,2019,0.40438
UNSDG_OCEANIAexAUSNZL,2019,0.07402
AMR,2019,0.04362
145,2019,44.8014
419,2019,0.22413
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.09704
UNSDG_OCEANIAexAUSNZL,2019,0.24759
COM,2019,4.87145
HUN,2019,5.69585
AMR,2019,0.14474
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.08722
UNSDG_OCEANIAexAUSNZL,2019,1.16043
CHL,2019,2.96436
ROU,2019,65.74889
21,2019,0.1162
WB_HI,2019,0.02425
WB_HI,2019,0.11567
YEM,2019,1.84155
LBY,2019,33.94009
AMR,2019,0.01302
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.12548
21,2019,0.00181
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.32691
CIV,2019,39.69685
21,2019,0.07433
WB_HI,2019,0.57058
UNSDG_EUROPENORTHERNAMR,2019,4.93996
9,2019,0.0811
34,2019,0.15022
UNSDG_AUSTRALIANEWZEALAND,2019,0.00509
UNSDG_EUROPENORTHERNAMR,2019,0.14966
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.13402
UNSDG_WESTERNASIANORTHERNAFR,2019,1.13023
419,2019,0.51576
HRV,2019,60.62532
150,2019,3.44492
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.10632
UNSDG_EUROPENORTHERNAMR,2019,0.00145
UNSDG_EUROPENORTHERNAMR,2019,2.06519
AMR,2019,0.12955
WB_LIMI,2019,0.43368
SEAR,2019,1.58456
WB_LIMI,2019,0.144
MNE,2019,2.67566
143,2019,0.10096
KAZ,2019,6.39161
UNSDG_SUBSAHARANAFRICA,2019,0.40897
143,2019,0.10949
150,2019,0.7427
35,2019,0.16029
AFR,2019,0.00158
MDV,2019,2.35564
UNSDG_LAC,2019,0.28778
WB_LIMI,2019,1.86762
9,2019,0.08632
30,2019,0.00734
BLZ,2019,0.17004
30,2019,0.00964
21,2019,1.97478
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.32867
15,2019,0.09268
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.02633
AFR,2019,0.00388
35,2019,0.0516
WB_HI,2019,0.25731
WPR,2019,18.88905
UNSDG_CENTRALASIASOUTHERNASIA,2019,4.21286
UNSDG_OCEANIAexAUSNZL,2019,0.04891
9,2019,2.56419
419,2019,0.34654
COG,2019,1.48522
9,2019,0.00522
145,2019,0.03181
CPV,2019,41.31765
TON,2019,0.26072
UNSDG_WESTERNASIANORTHERNAFR,2019,0.05303
143,2019,5.8356
WB_HI,2019,0.02747
34,2019,0.43321
30,2019,0.0729
143,2019,0.09139
UNSDG_CENTRALASIASOUTHERNASIA,2019,8.25164
COM,2019,20.90196
GLOBAL,2019,0.25666
145,2019,0.21122
GLOBAL,2019,5.24289
UNSDG_OCEANIAexAUSNZL,2019,0.04076
NZL,2019,13.58257
GNB,2019,11.38963
UZB,2019,11.17309
SRB,2019,92.37885
ARE,2019,0.79363
WB_HI,2019,0.00895
UNSDG_AUSTRALIANEWZEALAND,2019,0.00959
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.51112
GRD,2019,22.51305
ZAF,2019,30.76968
9,2019,0.01301
143,2019,0.45408
LTU,2019,2.62032
WB_LIMI,2019,3.01699
UNSDG_AUSTRALIANEWZEALAND,2019,0.04432
KOR,2019,7.64269
UNSDG_LAC,2019,0.03702
UNSDG_SUBSAHARANAFRICA,2019,0.05347
9,2019,0.04526
TUN,2019,10.89173
SEAR,2019,1.14852
EUR,2019,0.00563
EUR,2019,0.12681
TCD,2019,43.09598
GRD,2019,37.44532
145,2019,0.07136
ATG,2019,21.54002
UNSDG_AUSTRALIANEWZEALAND,2019,0.05401
KEN,2019,3.36996
DJI,2019,1.62075
143,2019,3.95348
UNSDG_SUBSAHARANAFRICA,2019,32.98791
LBR,2019,12.87656
UNSDG_LAC,2019,0.02354
150,2019,0.02781
143,2019,1.41127
UNSDG_LAC,2019,0.00516
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.04426
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01739
PNG,2019,0.18304
NPL,2019,11.0461
202,2019,0.37534
GLOBAL,2019,48.77757
UNSDG_AUSTRALIANEWZEALAND,2019,0.0637
COL,2019,3.3025
AUS,2019,1.26271
RWA,2019,7.19437
21,2019,1.18722
34,2019,0.36534
VUT,2019,5.16923
WB_LIMI,2019,14.35012
BGD,2019,5.54224
DJI,2019,8.57076
KIR,2019,0.1267
UNSDG_AUSTRALIANEWZEALAND,2019,0.03306
UNSDG_EUROPENORTHERNAMR,2019,0.01032
419,2019,0.33165
15,2019,0.42418
AMR,2019,0.03049
34,2019,0.77383
202,2019,0.00098
WPR,2019,0.04331
WPR,2019,72.70386
AUS,2019,19.83325
WB_HI,2019,0.0275
GNQ,2019,1.27949
BEN,2019,0.07827
LTU,2019,0.77081
ECU,2019,3.7104
LCA,2019,20.4332
UNSDG_AUSTRALIANEWZEALAND,2019,0.00094
21,2019,1.08481
35,2019,0.28261
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,12.32728
IRL,2019,2.28293
15,2019,0.01048
BEN,2019,10.80778
CIV,2019,6.53371
15,2019,0.37394
ZMB,2019,15.56352
SEAR,2019,2.21138
WB_LIMI,2019,4.16266
PAN,2019,10.63416
WPR,2019,0.15319
SEAR,2019,0.00359
AFR,2019,0.48074
JPN,2019,49.95076
419,2019,0.39635
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.37855
KHM,2019,3.07351
MUS,2019,0.65485
AFR,2019,1.26293
35,2019,17.52045
UNSDG_AUSTRALIANEWZEALAND,2019,0.16964
202,2019,0.21076
UNSDG_AUSTRALIANEWZEALAND,2019,0.14413
CHE,2019,19.43427
EUR,2019,0.06257
15,2019,0.46979
AMR,2019,0.47176
143,2019,4.46222
AMR,2019,0.37975
UNSDG_AUSTRALIANEWZEALAND,2019,0.02982
UNSDG_AUSTRALIANEWZEALAND,2019,0.00344
143,2019,0.04197
AFR,2019,0.09247
DJI,2019,12.76797
COL,2019,3.034
30,2019,20.26027
VUT,2019,0.15829
MAR,2019,2.65604
TKM,2019,0.94175
COG,2019,8.62598
UNSDG_AUSTRALIANEWZEALAND,2019,1.0793
202,2019,0.41234
DEU,2019,3.41283
UNSDG_AUSTRALIANEWZEALAND,2019,0.01062
202,2019,0.16379
AFR,2019,0.01434
ITA,2019,54.13763
AMR,2019,0.00403
BFA,2019,0.27004
EMR,2019,0.02481
MOZ,2019,6.34413
WB_LIMI,2019,0.45465
SYR,2019,1.94436
143,2019,1.99786
SOM,2019,8.40461
AMR,2019,0.11563
UNSDG_WESTERNASIANORTHERNAFR,2019,0.71522
SLV,2019,3.37113
202,2019,0.11279
15,2019,1.00868
SEAR,2019,6.15595
30,2019,1.78049
WPR,2019,2.9675
SDN,2019,6.77658
COG,2019,26.246
LSO,2019,20.50023
EMR,2019,0.05497
EUR,2019,0.16336
UNSDG_LAC,2019,1.72718
UNSDG_LAC,2019,4.8086
145,2019,16.05473
TLS,2019,9.59702
UNSDG_LAC,2019,0.02637
GLOBAL,2019,0.23222
BGD,2019,17.51909
UNSDG_WESTERNASIANORTHERNAFR,2019,0.17639
15,2019,0.02955
YEM,2019,23.08058
HTI,2019,10.07835
JAM,2019,2.09157
RWA,2019,0.24199
EMR,2019,0.34255
LAO,2019,3.15642
SVN,2019,59.31553
UNSDG_WESTERNASIANORTHERNAFR,2019,2.54942
150,2019,0.28511
CUB,2019,9.41661
IRL,2019,2.97855
UNSDG_WESTERNASIANORTHERNAFR,2019,4.27535
UNSDG_LAC,2019,0.07259
34,2019,0.30545
WPR,2019,4.99928
UNSDG_LAC,2019,0.02746
BLZ,2019,0.90891
RWA,2019,6.42153
9,2019,0.16292
UNSDG_LAC,2019,0.07019
SDN,2019,6.01231
LBR,2019,1.04462
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.12645
9,2019,0.08804
RUS,2019,1.6667
SVN,2019,52.99145
UNSDG_EUROPENORTHERNAMR,2019,1.13698
ROU,2019,107.82628
JPN,2019,9.10005
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.18009
WB_HI,2019,23.61577
NGA,2019,1.75248
NER,2019,23.49817
UNSDG_AUSTRALIANEWZEALAND,2019,0.0197
RUS,2019,71.96114
UNSDG_SUBSAHARANAFRICA,2019,0.28065
WB_LIMI,2019,0.07467
UNSDG_WESTERNASIANORTHERNAFR,2019,0.18617
145,2019,0.02149
CIV,2019,13.59619
145,2019,8.8569
AUT,2019,47.86207
EMR,2019,0.00652
AMR,2019,1.58186
145,2019,0.12662
WPR,2019,1.06538
MRT,2019,11.18239
SEAR,2019,0.0437
IRQ,2019,3.37239
ERI,2019,0.17881
GTM,2019,1.45649
30,2019,0.05401
34,2019,0.07929
202,2019,0.21045
BWA,2019,11.2197
145,2019,0.07618
WB_HI,2019,0.01677
34,2019,8.42271
SDN,2019,1.35375
EMR,2019,7.01314
EUR,2019,0.08195
FJI,2019,0.82957
UNSDG_OCEANIAexAUSNZL,2019,0.18113
WB_HI,2019,0.00244
WB_HI,2019,0.33087
145,2019,0.22794
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.8578
UNSDG_OCEANIAexAUSNZL,2019,1.49307
MLI,2019,15.70997
ECU,2019,1.5271
UNSDG_EUROPENORTHERNAMR,2019,34.27975
UNSDG_OCEANIAexAUSNZL,2019,0.1584
MWI,2019,6.09061
202,2019,0.20154
SEAR,2019,1.68853
SEAR,2019,0.07245
UNSDG_LAC,2019,0.05357
TKM,2019,54.66205
WB_LIMI,2019,0.33437
34,2019,0.01419
FSM,2019,3.10464
AMR,2019,0.4683
WB_LIMI,2019,0.25343
CZE,2019,76.6992
34,2019,10.47505
BGR,2019,3.75929
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.5624
GLOBAL,2019,0.29239
UNSDG_WESTERNASIANORTHERNAFR,2019,0.05041
NGA,2019,5.0985
34,2019,0.09152
21,2019,0.10118
LKA,2019,0.89214
MUS,2019,23.17418
145,2019,0.00334
ZAF,2019,7.20278
143,2019,0.18385
WB_LIMI,2019,0.42637
WB_HI,2019,0.08085
AFR,2019,0.03979
15,2019,0.02799
UNSDG_AUSTRALIANEWZEALAND,2019,0.55585
GLOBAL,2019,0.67561
UNSDG_EUROPENORTHERNAMR,2019,0.05635
COG,2019,0.13345
145,2019,0.74007
SEAR,2019,0.07283
30,2019,9.84879
SYC,2019,42.56214
MYS,2019,0.70528
WB_HI,2019,0.15264
21,2019,1.38267
9,2019,0.01259
UNSDG_AUSTRALIANEWZEALAND,2019,2.88725
VCT,2019,2.05866
ESP,2019,17.0618
202,2019,0.9625
UNSDG_SUBSAHARANAFRICA,2019,1.33073
UNSDG_WESTERNASIANORTHERNAFR,2019,1.70665
STP,2019,3.08993
UNSDG_AUSTRALIANEWZEALAND,2019,0.07269
15,2019,4.90795
143,2019,0.46963
DNK,2019,5.56054
ARM,2019,10.94348
30,2019,1.79891
TUR,2019,42.32768
DOM,2019,25.42475
21,2019,0.02077
UNSDG_OCEANIAexAUSNZL,2019,0.04855
UNSDG_OCEANIAexAUSNZL,2019,0.03308
34,2019,1.50332
NAM,2019,2.13391
QAT,2019,0.6138
GTM,2019,26.90872
145,2019,0.29859
KAZ,2019,0.85031
UNSDG_AUSTRALIANEWZEALAND,2019,0.03842
LSO,2019,67.68632
145,2019,0.83172
YEM,2019,10.35978
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02218
EMR,2019,0.05016
UNSDG_OCEANIAexAUSNZL,2019,0.10216
MAR,2019,39.29049
150,2019,62.08038
LKA,2019,0.46377
CAF,2019,2.95867
9,2019,0.01714
AFR,2019,9.75546
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.2321
TUN,2019,40.02263
145,2019,0.12274
CIV,2019,0.17099
SEN,2019,0.10647
ZWE,2019,10.39844
BRB,2019,19.65503
AFR,2019,1.29723
WPR,2019,3.36517
UNSDG_OCEANIAexAUSNZL,2019,0.53129
PHL,2019,8.80462
UNSDG_LAC,2019,0.32165
30,2019,12.44299
419,2019,0.23003
143,2019,0.12129
9,2019,0.02252
9,2019,0.35662
419,2019,0.01147
FRA,2019,1.99847
VEN,2019,30.17941
BGD,2019,0.678
EUR,2019,60.57661
WPR,2019,15.79755
AFR,2019,0.61471
150,2019,0.00498
30,2019,0.00922
UNSDG_EUROPENORTHERNAMR,2019,0.22155
GUY,2019,11.23005
419,2019,0.41192
35,2019,0.14589
SVK,2019,57.84306
FIN,2019,0.49918
TZA,2019,13.79759
UNSDG_EUROPENORTHERNAMR,2019,0.00225
EMR,2019,0.19775
34,2019,0.31965
IRQ,2019,37.65337
FIN,2019,0.71706
WB_HI,2019,0.37693
COD,2019,31.49985
BWA,2019,13.93867
SEAR,2019,2.32147
MRT,2019,29.28025
SEAR,2019,2.09708
BHS,2019,0.04603
EGY,2019,0.73642
35,2019,5.73865
34,2019,0.0484
GAB,2019,0.42281
34,2019,0.09967
AMR,2019,0.12206
143,2019,0.03591
WSM,2019,22.12026
DNK,2019,3.98513
UNSDG_WESTERNASIANORTHERNAFR,2019,0.25226
30,2019,0.74214
LVA,2019,29.6386
150,2019,0.00316
EMR,2019,0.08689
LBR,2019,5.28627
34,2019,11.3715
BTN,2019,4.9862
419,2019,0.21641
GLOBAL,2019,7.44555
CZE,2019,54.54307
PRY,2019,3.93682
UNSDG_OCEANIAexAUSNZL,2019,0.17197
34,2019,0.0173
COD,2019,34.16277
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.12632
202,2019,0.00916
PNG,2019,12.15482
GLOBAL,2019,0.00438
UNSDG_SUBSAHARANAFRICA,2019,0.20411
LSO,2019,25.4008
GAB,2019,4.97874
AMR,2019,3.90337
NPL,2019,17.24474
9,2019,0.03006
ARM,2019,12.13858
UNSDG_WESTERNASIANORTHERNAFR,2019,0.24064
143,2019,5.13053
TKM,2019,37.48647
UNSDG_EUROPENORTHERNAMR,2019,0.00255
SVN,2019,27.48264
UNSDG_WESTERNASIANORTHERNAFR,2019,0.08505
UNSDG_EUROPENORTHERNAMR,2019,8.40661
145,2019,0.91531
419,2019,0.07259
GLOBAL,2019,0.50986
WB_HI,2019,0.00902
STP,2019,13.05799
ISL,2019,11.82003
15,2019,0.35092
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.24188
UGA,2019,4.03473
SSD,2019,3.99456
202,2019,0.02418
EUR,2019,4.57951
30,2019,2.76634
MDA,2019,62.12415
AZE,2019,71.41912
WB_LIMI,2019,0.04011
VUT,2019,2.64812
WPR,2019,0.67282
GRC,2019,14.74224
FSM,2019,5.73431
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.0173
ARG,2019,1.61875
ISR,2019,24.10565
143,2019,0.6391
35,2019,1.11214
ISR,2019,2.44068
MAR,2019,53.94265
ATG,2019,0.93757
WB_LIMI,2019,0.20033
35,2019,0.61239
UNSDG_EUROPENORTHERNAMR,2019,0.00778
WPR,2019,0.25583
GBR,2019,2.35717
EUR,2019,3.51288
UNSDG_EUROPENORTHERNAMR,2019,0.05749
UNSDG_LAC,2019,0.38422
SWE,2019,1.26071
HRV,2019,84.17495
35,2019,0.02473
UNSDG_AUSTRALIANEWZEALAND,2019,1.27795
WB_HI,2019,0.02061
15,2019,0.10688
AFR,2019,0.61804
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.72167
UNSDG_LAC,2019,0.33165
AFR,2019,0.02136
DOM,2019,1.44091
UNSDG_WESTERNASIANORTHERNAFR,2019,0.12439
WPR,2019,0.41595
WPR,2019,0.03495
UNSDG_OCEANIAexAUSNZL,2019,0.06893
34,2019,0.70971
UNSDG_LAC,2019,0.01147
EMR,2019,0.13044
419,2019,0.04073
LCA,2019,8.05403
9,2019,0.01615
ARE,2019,0.31894
GHA,2019,39.28232
MEX,2019,0.35365
CYP,2019,23.22404
USA,2019,30.46668
EMR,2019,0.38405
EMR,2019,2.44108
UNSDG_OCEANIAexAUSNZL,2019,0.09085
EUR,2019,0.05354
15,2019,0.27393
SLV,2019,0.44432
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.22549
EMR,2019,0.02831
UNSDG_SUBSAHARANAFRICA,2019,1.38498
UNSDG_WESTERNASIANORTHERNAFR,2019,0.41043
143,2019,0.63768
UNSDG_AUSTRALIANEWZEALAND,2019,0.0077
35,2019,0.31999
ZAF,2019,12.12802
COM,2019,3.87837
21,2019,0.04027
UNSDG_LAC,2019,0.00446
9,2019,0.19116
TGO,2019,1.94062
34,2019,1.32681
34,2019,0.10586
UNSDG_SUBSAHARANAFRICA,2019,0.09991
UNSDG_EUROPENORTHERNAMR,2019,3.31969
AFG,2019,3.07927
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.01425
SEAR,2019,0.23897
JAM,2019,0.68483
UNSDG_EUROPENORTHERNAMR,2019,0.10589
TJK,2019,13.56093
UNSDG_EUROPENORTHERNAMR,2019,0.00069
BIH,2019,35.38423
34,2019,0.11575
34,2019,0.53994
AFR,2019,0.22428
GLOBAL,2019,0.80558
HUN,2019,14.65418
PHL,2019,27.22441
145,2019,0.45991
35,2019,0.00801
WB_LIMI,2019,1.61785
NZL,2019,3.74095
143,2019,0.09359
UNSDG_CENTRALASIASOUTHERNASIA,2019,4.31979
VUT,2019,3.43676
GEO,2019,37.95985
MDA,2019,3.28497
EMR,2019,0.42596
UNSDG_AUSTRALIANEWZEALAND,2019,14.85232
202,2019,30.61061
CIV,2019,0.09724
IRL,2019,2.37373
AFR,2019,0.06344
COD,2019,0.17831
15,2019,0.15051
ALB,2019,53.64349
35,2019,0.00691
UNSDG_EUROPENORTHERNAMR,2019,0.35339
GLOBAL,2019,0.09564
GLOBAL,2019,0.0083
UNSDG_OCEANIAexAUSNZL,2019,0.60854
9,2019,3.37529
UNSDG_AUSTRALIANEWZEALAND,2019,1.45402
AMR,2019,0.00093
VNM,2019,47.49377
30,2019,8.18354
BEL,2019,7.033
AUT,2019,6.36844
419,2019,3.00044
GLOBAL,2019,0.37336
GRD,2019,36.99203
HUN,2019,2.35486
150,2019,0.00643
419,2019,0.17965
MOZ,2019,24.18179
EMR,2019,3.70226
9,2019,0.17598
GMB,2019,0.43918
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.95002
GLOBAL,2019,0.00836
UNSDG_WESTERNASIANORTHERNAFR,2019,4.53532
DZA,2019,6.98959
202,2019,0.34721
419,2019,0.07636
SEAR,2019,0.97469
GLOBAL,2019,0.41601
143,2019,2.12384
EMR,2019,0.84154
RWA,2019,10.56242
PRT,2019,15.74762
AMR,2019,0.19648
ZMB,2019,6.30983
YEM,2019,7.16988
145,2019,0.07984
NGA,2019,6.13267
TLS,2019,0.78285
AMR,2019,0.43553
UNSDG_SUBSAHARANAFRICA,2019,5.88312
21,2019,0.02244
150,2019,0.13965
BHS,2019,0.23086
UNSDG_EUROPENORTHERNAMR,2019,3.76768
21,2019,0.02739
NIC,2019,0.25314
9,2019,1.22747
AGO,2019,0.1582
WB_LIMI,2019,0.43833
SEAR,2019,0.29202
WB_LIMI,2019,15.17886
GLOBAL,2019,1.03771
UNSDG_AUSTRALIANEWZEALAND,2019,0.00148
EUR,2019,0.3407
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.02048
15,2019,8.19146
145,2019,0.01209
145,2019,26.64349
AFR,2019,0.54481
EUR,2019,0.66255
419,2019,0.02749
LBY,2019,1.81367
STP,2019,3.93142
MMR,2019,6.05342
WB_LIMI,2019,0.10658
ARG,2019,4.55656
PHL,2019,24.37691
143,2019,0.10626
143,2019,0.40405
TZA,2019,3.14417
EUR,2019,2.40135
WB_LIMI,2019,0.06104
9,2019,0.02501
WPR,2019,11.40846
WB_LIMI,2019,2.21195
143,2019,0.26801
UNSDG_EUROPENORTHERNAMR,2019,0.01964
CUB,2019,10.51926
FJI,2019,0.55735
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.27764
SVN,2019,3.81135
WB_LIMI,2019,0.00616
34,2019,6.13546
SAU,2019,6.20173
WSM,2019,21.87207
145,2019,0.38782
143,2019,0.05588
EUR,2019,0.01536
EUR,2019,0.43603
JPN,2019,22.68782
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,3.69085
LAO,2019,1.77017
202,2019,0.65656
34,2019,0.0092
MAR,2019,51.92441
BLZ,2019,11.22222
21,2019,0.09673
IND,2019,10.21661
CYP,2019,4.23258
UNSDG_EUROPENORTHERNAMR,2019,0.1317
NAM,2019,4.902
WPR,2019,0.05627
AMR,2019,0.05762
9,2019,0.10401
AUS,2019,22.33773
TJK,2019,13.7591
THA,2019,11.05718
145,2019,0.01822
GAB,2019,0.28127
WB_HI,2019,0.01175
143,2019,0.12585
ARG,2019,4.73808
UNSDG_OCEANIAexAUSNZL,2019,0.51597
GLOBAL,2019,0.04833
EMR,2019,0.30645
NIC,2019,3.88888
WPR,2019,0.43074
SLB,2019,28.8246
34,2019,0.78677
MUS,2019,2.97627
30,2019,1.27676
BEN,2019,8.16445
UNSDG_EUROPENORTHERNAMR,2019,0.00769
WB_HI,2019,0.50624
ERI,2019,12.9115
DEU,2019,2.84243
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02557
UNSDG_AUSTRALIANEWZEALAND,2019,0.00928
WB_LIMI,2019,2.48275
150,2019,0.00308
UNSDG_WESTERNASIANORTHERNAFR,2019,0.00806
34,2019,0.27966
SGP,2019,2.03704
ARM,2019,8.72133
15,2019,1.80946
35,2019,0.14445
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01687
AMR,2019,28.44757
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.15471
UNSDG_LAC,2019,0.02955
WPR,2019,0.08156
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01029
UNSDG_SUBSAHARANAFRICA,2019,0.3808
TON,2019,1.39786
UNSDG_WESTERNASIANORTHERNAFR,2019,4.8361
CPV,2019,10.57077
419,2019,0.09137
PRT,2019,16.13239
202,2019,0.25873
LUX,2019,3.7084
34,2019,0.86446
ISL,2019,15.65184
MAR,2019,1.75201
WB_HI,2019,0.00256
FSM,2019,26.44556
WB_HI,2019,0.91929
EMR,2019,26.95667
MDA,2019,1.63965
SEAR,2019,0.00997
JOR,2019,3.56883
GLOBAL,2019,2.90368
CHN,2019,11.67725
UNSDG_AUSTRALIANEWZEALAND,2019,0.00071
PER,2019,11.87383
9,2019,0.01184
WB_LIMI,2019,3.23494
9,2019,0.15933
WB_LIMI,2019,1.02369
202,2019,0.02286
COL,2019,25.98715
KHM,2019,9.26986
15,2019,0.12372
145,2019,0.02168
419,2019,0.02746
UNSDG_EUROPENORTHERNAMR,2019,50.69516
150,2019,0.00715
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.4784
419,2019,0.53546
15,2019,0.20906
UNSDG_WESTERNASIANORTHERNAFR,2019,0.33322
AMR,2019,0.18021
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.04426
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.04958
BGD,2019,5.38284
EUR,2019,0.36775
CRI,2019,21.21092
WPR,2019,1.1628
BDI,2019,5.44362
AFR,2019,0.08153
SEAR,2019,0.31061
MNG,2019,3.44613
BGR,2019,5.08086
MWI,2019,4.11815
WB_HI,2019,0.30733
WB_LIMI,2019,1.82813
202,2019,0.90326
VNM,2019,22.41358
BLR,2019,4.16463
34,2019,0.0688
UNSDG_AUSTRALIANEWZEALAND,2019,0.00032
35,2019,0.24037
TUN,2019,1.87778
202,2019,0.45478
GLOBAL,2019,0.29772
GHA,2019,3.53808
MWI,2019,3.7256
SEAR,2019,0.09787
WPR,2019,0.10814
9,2019,0.24243
419,2019,0.41509
WB_HI,2019,0.013
SEAR,2019,0.04461
EUR,2019,0.03197
GLOBAL,2019,0.58793
WB_HI,2019,0.00608
JOR,2019,11.90376
143,2019,2.29816
SWE,2019,1.308
ZMB,2019,0.10243
GAB,2019,21.69423
UNSDG_EUROPENORTHERNAMR,2019,0.02399
ZAF,2019,2.12959
SOM,2019,12.9451
BGD,2019,5.46347
PRT,2019,7.51406
JPN,2019,4.28689
UNSDG_WESTERNASIANORTHERNAFR,2019,0.23836
CZE,2019,2.28958
FJI,2019,19.49129
UNSDG_WESTERNASIANORTHERNAFR,2019,0.08405
GRC,2019,11.96573
GLOBAL,2019,3.51955
MDV,2019,9.65857
419,2019,0.18792
34,2019,4.30641
UNSDG_EUROPENORTHERNAMR,2019,1.37104
SOM,2019,4.83563
UNSDG_SUBSAHARANAFRICA,2019,0.02797
21,2019,1.43699
AMR,2019,0.24661
LSO,2019,65.77791
MRT,2019,13.83301
30,2019,0.00625
TCD,2019,8.61444
MDV,2019,1.70716
MMR,2019,14.69189
BTN,2019,44.50803
LBY,2019,4.82059
145,2019,0.42839
KWT,2019,32.92162
RWA,2019,6.62731
EST,2019,34.73996
SYR,2019,49.07137
UNSDG_EUROPENORTHERNAMR,2019,0.00921
SEAR,2019,0.16786
419,2019,0.02354
BHS,2019,1.92222
VCT,2019,19.64756
CHL,2019,7.04558
KGZ,2019,10.16161
202,2019,0.02046
MNE,2019,57.60287
GLOBAL,2019,0.11365
POL,2019,3.80561
30,2019,14.44805
UNSDG_OCEANIAexAUSNZL,2019,1.54573
EUR,2019,0.00702
BHR,2019,2.11719
UNSDG_LAC,2019,0.02749
MKD,2019,47.60206
AFR,2019,6.00036
AFR,2019,0.43778
9,2019,0.11797
AUT,2019,2.18699
AUT,2019,2.08402
SUR,2019,10.04392
AMR,2019,0.01648
UNSDG_LAC,2019,0.44915
UNSDG_AUSTRALIANEWZEALAND,2019,1.81723
9,2019,0.00551
UNSDG_OCEANIAexAUSNZL,2019,3.64469
GLOBAL,2019,1.55915
145,2019,4.10191
419,2019,1.38008
CHE,2019,1.97351
UNSDG_LAC,2019,1.49953
202,2019,7.81852
30,2019,0.35091
15,2019,0.30107
COL,2019,26.90669
IND,2019,13.7176
GRD,2019,0.71985
BLR,2019,105.81261
SRB,2019,3.52342
EUR,2019,0.19686
CRI,2019,7.76781
SVN,2019,3.19464
202,2019,0.01621
143,2019,0.14196
ZWE,2019,2.84188
LUX,2019,3.26665
VCT,2019,7.30371
145,2019,0.07524
RWA,2019,1.81974
35,2019,1.97475
21,2019,0.19136
9,2019,0.02818
NPL,2019,61.13445
21,2019,0.5214
ATG,2019,0.22341
UKR,2019,2.18495
SEAR,2019,0.0984
30,2019,0.61203
UNSDG_SUBSAHARANAFRICA,2019,0.09401
UNSDG_EUROPENORTHERNAMR,2019,0.38323
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.04384
15,2019,0.45666
WPR,2019,0.10057
UNSDG_CENTRALASIASOUTHERNASIA,2019,2.43527
SEAR,2019,2.68872
150,2019,0.0031
UNSDG_AUSTRALIANEWZEALAND,2019,0.00804
LBN,2019,2.00374
STP,2019,12.49143
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.5787
SYC,2019,50.02449
15,2019,0.25097
ETH,2019,1.12082
UNSDG_AUSTRALIANEWZEALAND,2019,0.00045
SGP,2019,1.61878
EUR,2019,0.00768
HND,2019,30.97051
BLZ,2019,2.95764
145,2019,0.03685
HUN,2019,2.34111
WB_LIMI,2019,0.02067
UNSDG_AUSTRALIANEWZEALAND,2019,0.00135
MAR,2019,7.85204
15,2019,0.3122
EUR,2019,0.0518
SWZ,2019,15.49221
145,2019,3.75949
PAN,2019,21.21547
EUR,2019,0.02223
KGZ,2019,33.94753
AUT,2019,33.71116
EMR,2019,1.00804
WPR,2019,0.1372
LVA,2019,21.32783
WPR,2019,0.11654
EUR,2019,0.01721
