Country,Year,MortalityRate_per_100k
MAR,2014,46.789
IND,2019,97.22
MNG,2010,6.327
POL,2016,46.598
COD,2016,33.837
USA,2018,1.654
DJI,2014,3.016
TLS,2011,7.782
MMR,2011,12.307
ESP,2014,1.72
TLS,2019,17.313
BDI,2013,31.791
CAN,2011,0.628
SEN,2013,6.557
PNG,2014,6.996
BDI,2014,30.683
UGA,2019,0.274
IRQ,2017,71.645
CIV,2018,15.759
NIC,2012,24.098
CAF,2017,105.617
ZMB,2013,17.914
KWT,2011,9.526
ISR,2012,13.423
SEN,2015,0.406
COL,2018,2.7
KAZ,2015,39.792
ETH,2012,11.421
SEAR,2016,79.185
MLT,2019,11.08
VNM,2013,18.016
CYP,2015,2.882
AMR,2019,2.474
SGP,2012,9.705
OMN,2018,4.248
BFA,2010,0.712
TJK,2013,134.18
HTI,2010,8.873
CPV,2012,11.686
TKM,2012,114.044
ECU,2012,4.585
AFG,2014,86.853
SSD,2014,1.391
CIV,2019,15.342
MRT,2018,23.538
STP,2018,12.602
MYS,2011,3.727
AUS,2017,0.715
BHS,2017,1.49
MDA,2016,1.164
COM,2014,48.709
GLOBAL,2014,17.587
ARG,2012,6.834
GNB,2012,22.579
NIC,2018,6.699
LUX,2010,1.393
SRB,2017,4.709
KIR,2013,2.816
NIC,2011,5.804
ISR,2018,2.341
BWA,2014,13.82
VEN,2015,1.336
TZA,2015,0.068
IRQ,2015,46.775
ERI,2015,103.534
KIR,2014,21.561
CHN,2012,7.609
WSM,2015,6.99
JAM,2016,1.093
VEN,2017,5.791
SGP,2015,1.393
GTM,2018,0.439
ECU,2018,19.581
AZE,2011,1.906
TZA,2014,43.272
SUR,2010,0.796
NOR,2015,0.465
GAB,2012,2.591
KEN,2015,7.654
UKR,2019,49.355
AFG,2017,150.6
SDN,2016,73.033
STP,2015,15.285
SWE,2013,0.704
PRT,2017,16.778
SEN,2019,25.342
SLE,2018,0.38
HND,2011,7.896
TKM,2016,1.264
PRT,2017,0.849
VCT,2014,1.955
KOR,2018,27.518
LCA,2019,19.96
NPL,2016,11.662
OMN,2016,19.353
NLD,2013,3.184
LCA,2016,2.808
ROU,2017,0.861
ESP,2013,12.557
GHA,2014,33.615
MNG,2014,90.503
LTU,2016,2.188
CHL,2014,3.752
AGO,2017,15.674
AGO,2019,19.567
ISL,2011,0.794
BGR,2012,34.907
COD,2016,23.831
TJK,2018,1.236
BRN,2017,11.708
POL,2013,3.936
ATG,2013,22.45
ALB,2018,0.595
DOM,2019,1.685
CIV,2012,3.618
WSM,2015,2.894
EGY,2014,76.068
SYC,2017,23.983
CUB,2019,13.924
BLR,2010,95.772
SSD,2010,2.772
BEN,2016,20.199
MUS,2019,27.802
NLD,2010,2.948
NZL,2010,16.62
BHR,2013,58.832
BEN,2018,81.436
EGY,2017,12.719
TKM,2015,101.414
AMR,2012,4.506
OMN,2016,10.194
GMB,2010,35.348
CYP,2011,2.055
JAM,2014,1.039
CRI,2016,2.166
STP,2014,31.4
JAM,2011,9.095
SVN,2018,22.065
BHR,2014,5.6
CHN,2017,3.716
ALB,2013,1.621
BEN,2016,96.828
KHM,2015,1.944
COL,2014,26.74
ARG,2019,2.591
MUS,2019,3.065
MDG,2016,0.059
VEN,2015,4.518
ATG,2012,11.669
HND,2015,9.45
FRA,2014,0.932
UKR,2017,1.007
MAR,2016,11.088
MRT,2014,0.228
BRA,2016,0.533
SRB,2011,3.82
MAR,2018,2.921
MNE,2013,56.277
PHL,2014,59.376
GHA,2019,73.583
FSM,2015,10.602
BRN,2017,20.75
LKA,2015,0.34
COG,2011,32.846
BHS,2015,13.267
OMN,2017,121.42
SLV,2018,0.563
MDG,2018,27.865
AUT,2011,16.966
UGA,2015,27.502
BRB,2016,17.568
COM,2014,0.0
KEN,2018,9.02
GBR,2018,1.909
JPN,2018,1.878
LTU,2018,42.151
SSD,2019,2.683
GUY,2013,4.029
BLZ,2014,11.338
BGD,2011,27.93
ESP,2010,1.532
PRK,2016,22.151
QAT,2017,8.41
MWI,2018,2.866
ERI,2016,17.458
PRK,2017,79.002
BHR,2014,1.347
MLT,2011,41.461
KGZ,2019,16.299
GTM,2011,51.934
VUT,2016,5.404
NGA,2010,93.809
GNQ,2010,21.705
LUX,2016,1.465
COD,2013,7.639
MMR,2010,2.133
NPL,2018,33.316
ALB,2018,20.777
SWZ,2016,0.356
KIR,2019,0.997
ARG,2018,37.077
AUS,2014,0.471
SGP,2011,10.212
LUX,2016,1.506
PAK,2019,16.05
MMR,2017,30.471
SVK,2012,51.17
NER,2014,21.731
AUT,2018,10.37
NPL,2017,8.579
PRY,2016,4.91
GTM,2010,3.208
TZA,2016,10.421
ETH,2015,12.249
TTO,2010,19.234
AFG,2013,2.604
SUR,2018,4.224
GUY,2013,0.216
GNQ,2019,61.711
CAN,2016,0.891
AFG,2010,36.44
GLOBAL,2018,26.644
ALB,2017,2.188
SWZ,2012,0.144
COD,2017,15.836
CHN,2013,3.99
OMN,2012,130.362
PRY,2016,0.33
CAF,2015,38.886
SVK,2016,0.936
ZAF,2019,47.165
ZAF,2014,1.771
ATG,2014,4.893
BRB,2014,4.959
SLB,2019,4.972
COD,2019,6.969
LCA,2013,1.825
MOZ,2019,0.126
COL,2016,3.349
OMN,2010,95.854
KOR,2011,2.144
BGR,2011,18.609
PER,2017,10.496
UZB,2012,2.659
AFR,2011,0.715
SEAR,2014,42.757
NLD,2013,2.608
STP,2018,1.011
NER,2011,30.563
AFR,2012,23.121
GUY,2012,52.589
FRA,2011,13.882
ESP,2015,2.036
KEN,2017,12.702
CRI,2015,11.507
FSM,2014,4.398
ERI,2013,25.135
GRD,2019,0.888
IND,2015,19.042
JAM,2018,2.6
RWA,2011,9.927
CIV,2019,3.053
DOM,2018,4.896
GMB,2016,0.568
EGY,2012,94.974
TCD,2017,21.492
LTU,2014,34.682
SRB,2018,4.669
DZA,2010,2.463
TCD,2016,20.842
VCT,2016,6.498
CHN,2016,6.795
TKM,2018,53.568
LTU,2018,0.24
NIC,2014,45.669
BHR,2017,7.497
ESP,2011,20.862
PNG,2018,7.984
BOL,2016,16.631
TON,2015,3.253
GRD,2010,0.412
ALB,2010,15.595
AZE,2018,102.083
SWZ,2011,0.364
SEAR,2010,0.853
SSD,2014,0.394
GLOBAL,2015,2.721
BEN,2017,30.728
KGZ,2017,9.736
PHL,2010,3.662
GHA,2015,32.328
PAN,2019,1.533
NGA,2011,7.566
NLD,2012,2.532
CHE,2010,1.881
EUR,2012,22.312
NAM,2013,8.727
SEN,2017,64.669
HND,2011,27.464
EUR,2019,1.556
BIH,2010,78.007
WPR,2012,3.377
CMR,2018,49.235
GAB,2017,15.839
ROU,2016,39.482
MDG,2015,17.409
LAO,2019,1.053
GLOBAL,2013,22.717
FJI,2015,38.275
TON,2012,14.707
TGO,2014,21.369
AUT,2014,0.464
CUB,2011,4.181
IND,2018,2.299
AUS,2018,6.311
BDI,2016,0.14
CAF,2016,8.877
SWE,2013,0.414
BGR,2016,1.42
BLR,2017,81.601
GEO,2018,61.053
ROU,2019,21.644
MUS,2015,5.252
POL,2014,2.646
SWZ,2017,13.057
VUT,2018,6.058
TKM,2016,0.534
ERI,2011,46.884
MEX,2010,5.0
DOM,2015,38.556
NOR,2015,1.258
GRD,2015,7.012
BHR,2012,47.928
DEU,2016,2.246
HND,2016,58.714
BEL,2010,3.104
IND,2012,1.488
KGZ,2016,72.071
HND,2017,0.449
DZA,2016,9.312
CRI,2010,3.399
LTU,2011,0.369
AFG,2011,31.539
DEU,2013,1.035
SAU,2014,1.261
TON,2017,33.936
LTU,2012,2.267
SRB,2014,2.123
TTO,2018,18.697
ISL,2015,1.222
SVN,2017,1.628
SLE,2011,7.542
AZE,2014,6.813
BFA,2018,5.343
SEAR,2010,23.286
FRA,2012,2.05
CRI,2016,2.195
MDG,2010,16.824
BLR,2019,1.099
GAB,2018,21.162
LSO,2016,26.87
KIR,2018,0.184
DJI,2019,13.851
BEN,2010,28.497
LVA,2012,0.298
GNQ,2015,4.777
NER,2012,96.94
PRT,2014,0.226
NLD,2014,1.5
GAB,2018,2.497
GNB,2010,47.282
AUT,2016,24.111
SEN,2013,26.342
IRQ,2018,2.367
BFA,2014,36.202
MAR,2010,3.506
TTO,2012,4.298
IND,2015,76.305
MMR,2013,19.602
PRY,2017,30.942
PER,2015,3.707
STP,2010,17.696
GIN,2011,116.93
WPR,2018,9.569
TTO,2012,18.775
AUT,2017,0.855
ISR,2016,1.736
TON,2015,1.962
AGO,2018,60.177
SUR,2012,2.652
LUX,2019,0.898
ALB,2016,1.837
SLV,2011,3.682
MDV,2014,36.002
BFA,2013,2.835
ISL,2011,0.815
CRI,2011,2.403
BEL,2018,1.603
VEN,2015,5.441
IND,2019,11.553
FJI,2017,28.567
ALB,2010,2.278
GRD,2016,4.486
MDV,2017,1.735
GTM,2018,21.649
EST,2013,1.039
IND,2018,47.575
ARE,2016,51.975
EMR,2016,107.707
BRA,2012,18.675
NZL,2011,13.148
FJI,2012,0.2
NGA,2016,36.239
SWE,2015,1.314
GLOBAL,2010,22.663
SLE,2013,35.588
ZAF,2019,1.626
GRD,2017,0.439
AUS,2018,1.159
BRA,2014,22.881
SLB,2010,8.711
KEN,2018,12.961
STP,2013,18.134
KAZ,2013,72.97
FSM,2017,3.54
LBR,2014,14.388
CZE,2015,2.09
MRT,2017,10.549
WSM,2015,7.323
ITA,2017,1.639
CRI,2018,0.531
SVK,2016,54.039
LTU,2013,2.941
LTU,2016,2.07
TLS,2013,61.203
CRI,2011,9.377
SVK,2016,5.859
SSD,2017,2.698
GTM,2018,0.344
KOR,2012,17.901
TLS,2016,64.749
VNM,2014,12.078
BRN,2016,3.353
EMR,2016,12.156
SOM,2014,17.11
VUT,2011,0.054
BGR,2013,69.175
DJI,2010,73.512
NAM,2019,0.173
TLS,2017,15.568
MMR,2013,29.483
NIC,2013,4.979
SLV,2018,22.722
CHN,2015,19.471
AUT,2016,13.807
IRN,2015,2.44
TZA,2011,0.017
LBY,2012,47.299
LCA,2017,6.705
VCT,2013,1.57
PNG,2010,43.104
EGY,2013,126.332
AUS,2016,7.089
EGY,2014,9.726
CAF,2012,133.811
SEN,2010,26.359
GEO,2015,1.882
ISL,2011,13.439
CHE,2018,14.266
THA,2016,1.548
HTI,2013,0.26
DEU,2017,1.858
USA,2014,16.951
BEN,2019,0.133
NLD,2019,1.209
MKD,2019,22.433
ESP,2019,0.382
NZL,2011,13.159
MDV,2013,1.353
ESP,2016,6.228
LTU,2014,66.767
BOL,2011,58.734
SEAR,2017,0.927
SEN,2011,27.683
SVN,2015,30.755
AGO,2018,16.819
GLOBAL,2018,61.711
TLS,2017,16.12
MNE,2013,1.184
CHL,2015,2.986
NER,2018,42.973
AUT,2015,2.438
IDN,2012,54.812
JAM,2015,8.478
CZE,2010,34.018
ERI,2019,30.879
IRN,2016,9.025
COM,2019,12.938
BFA,2010,46.601
IRL,2017,6.376
CZE,2017,4.931
SSD,2011,20.501
MDG,2018,53.807
CIV,2012,107.271
NZL,2016,0.546
NGA,2014,0.193
KOR,2010,3.944
TZA,2014,11.61
GNQ,2014,5.402
BRA,2011,12.218
CPV,2019,22.183
GUY,2014,59.188
LVA,2016,1.273
NLD,2019,1.941
EGY,2014,5.408
UZB,2014,1.552
PRK,2016,38.13
HUN,2016,4.918
GRC,2013,6.049
GMB,2013,7.795
GEO,2016,3.884
EMR,2019,17.35
BRN,2018,11.302
MDG,2012,0.084
WPR,2019,2.755
EST,2014,1.162
TUR,2017,8.187
TUN,2011,1.644
USA,2017,13.956
NAM,2014,46.498
LBR,2015,0.663
NAM,2015,2.408
ESP,2018,1.71
URY,2013,4.075
LTU,2014,3.043
BRA,2010,5.576
EMR,2014,94.884
NPL,2015,9.906
BIH,2014,1.844
SVN,2010,4.684
HUN,2016,32.206
BRN,2013,2.804
BEN,2010,3.51
UGA,2018,76.594
GBR,2015,8.842
KOR,2018,6.752
BEL,2015,3.215
CZE,2010,43.289
TTO,2013,17.92
USA,2018,0.821
SEAR,2012,69.454
ZWE,2010,69.561
SLV,2019,17.752
ISL,2018,0.353
MLI,2019,17.863
PNG,2017,3.818
BRA,2011,6.482
GLOBAL,2016,1.409
KIR,2014,28.138
GNQ,2012,13.643
SLB,2013,67.987
SSD,2012,13.603
TUN,2014,1.726
TKM,2012,65.402
GNQ,2019,19.059
UGA,2010,18.909
AZE,2011,27.716
TCD,2013,8.721
WPR,2017,14.488
MDG,2011,58.323
MNE,2019,24.576
CZE,2018,3.235
MLI,2019,15.547
LBR,2017,0.618
WSM,2011,2.647
AZE,2019,2.874
TLS,2016,17.451
GNB,2016,18.883
MMR,2010,82.658
MEX,2015,26.296
BTN,2012,67.522
SWZ,2015,29.799
GEO,2018,2.729
VUT,2011,4.758
AMR,2018,12.997
DZA,2015,45.331
BDI,2013,19.386
ARG,2011,3.483
GBR,2012,2.642
CAF,2014,22.499
LUX,2010,0.858
RUS,2018,8.897
DNK,2016,16.988
LUX,2014,10.589
AZE,2017,26.14
LSO,2019,7.607
IDN,2014,5.021
ATG,2015,20.957
BEL,2017,2.316
GLOBAL,2017,1.409
MNG,2015,4.993
MYS,2019,11.296
ISR,2012,12.58
SAU,2019,19.914
VCT,2016,28.261
TKM,2012,1.384
MLT,2011,28.433
BHS,2016,0.471
KHM,2016,16.663
TLS,2012,13.565
PAK,2012,22.25
IRN,2018,9.29
ETH,2011,19.244
FSM,2012,4.024
KAZ,2013,5.529
THA,2012,6.25
MLT,2011,3.983
MRT,2010,3.144
OMN,2014,5.714
CYP,2019,21.716
AFG,2011,9.715
SEN,2018,15.166
BWA,2019,18.748
CUB,2018,2.078
TON,2016,15.227
KOR,2015,6.46
KEN,2017,10.492
TCD,2010,30.685
ROU,2011,5.005
GHA,2013,80.064
NZL,2014,6.103
BRA,2014,13.522
THA,2012,3.807
PHL,2018,39.096
AFG,2016,80.65
MNG,2018,3.472
PRT,2016,0.856
ISL,2012,1.25
TZA,2019,0.069
LUX,2015,1.508
TLS,2011,58.128
LSO,2014,35.992
BFA,2015,15.743
ARE,2015,12.097
KWT,2019,1.605
KEN,2015,10.445
EST,2017,0.148
MOZ,2013,15.775
TON,2013,33.725
ZWE,2014,56.65
RWA,2019,6.32
PER,2012,4.178
SWZ,2017,19.067
GMB,2011,0.032
SDN,2019,6.13
QAT,2016,79.024
NAM,2011,19.373
KGZ,2011,7.561
MDG,2011,6.777
BTN,2017,0.812
NZL,2016,9.248
MAR,2011,1.945
LSO,2015,29.093
CHL,2010,6.475
PHL,2016,113.128
BOL,2017,51.243
NZL,2015,0.606
LSO,2018,45.536
IND,2017,24.699
CMR,2010,42.982
TLS,2012,15.936
CAF,2018,33.933
FJI,2013,38.549
BHR,2014,6.821
GMB,2017,0.605
COD,2010,20.06
BIH,2019,66.068
VNM,2012,6.021
URY,2013,1.798
TJK,2017,8.318
ATG,2015,0.288
MWI,2014,37.746
LBR,2013,26.867
BEL,2019,2.072
BHS,2010,4.601
BTN,2019,9.061
FIN,2016,5.454
UKR,2010,71.092
ARM,2015,5.919
SWE,2011,14.833
GLOBAL,2012,11.689
EGY,2011,105.804
EGY,2014,127.672
ETH,2010,4.378
SYC,2018,1.684
BLR,2010,74.55
ROU,2018,0.901
ARM,2014,3.996
IND,2014,23.854
CZE,2018,2.205
MDG,2015,15.96
LBR,2012,26.357
CAF,2018,6.502
SYC,2011,19.971
TLS,2019,17.23
FJI,2017,0.175
ARG,2016,10.981
ISL,2016,0.917
SYC,2015,8.858
MNE,2018,0.617
HND,2012,35.794
BGD,2015,23.922
CIV,2019,17.947
TLS,2017,57.364
AUS,2016,0.948
MDV,2010,4.168
EUR,2013,0.875
MUS,2013,0.921
ERI,2010,0.253
BRB,2015,8.226
UGA,2015,8.974
KOR,2018,4.763
DZA,2013,1.865
COG,2017,28.142
SUR,2014,41.643
MLI,2013,0.904
VUT,2018,28.451
ITA,2018,0.88
CUB,2018,4.907
GNQ,2017,4.592
WSM,2017,2.75
EGY,2018,89.482
THA,2015,6.69
IRL,2014,1.865
MDA,2018,3.199
BRN,2010,23.794
JPN,2013,5.065
AFG,2012,31.052
UGA,2017,0.26
ETH,2010,18.3
COL,2010,3.414
CUB,2012,1.24
ESP,2013,0.472
SVK,2017,3.806
EST,2015,1.275
EGY,2010,9.196
GEO,2015,29.41
BFA,2016,2.841
LUX,2018,1.785
UGA,2011,10.183
BLZ,2017,2.143
BGD,2013,9.731
CYP,2018,1.167
WPR,2012,17.679
JPN,2014,2.97
ATG,2013,12.643
BGR,2014,2.515
TGO,2011,29.213
ETH,2014,2.64
MNG,2011,7.3
ARM,2013,4.317
BGD,2010,96.53
THA,2017,36.785
COG,2015,67.888
ATG,2013,14.22
URY,2019,1.987
SLV,2019,2.932
ZMB,2017,4.952
SWE,2018,4.729
MNE,2012,26.105
SDN,2017,73.19
GRD,2015,5.001
RUS,2010,1.404
THA,2019,13.269
NIC,2010,25.1
VEN,2010,3.636
UZB,2013,109.816
BEN,2015,31.522
DOM,2016,7.172
SVK,2011,4.803
ZWE,2014,10.447
UZB,2014,1.862
SUR,2015,1.521
KEN,2016,9.483
MNG,2014,6.399
DNK,2014,1.718
TTO,2017,0.632
TGO,2015,6.04
CHE,2012,1.234
KOR,2015,7.696
MRT,2017,0.245
AUS,2013,0.709
MKD,2014,42.086
EMR,2017,2.132
BEN,2011,28.213
BOL,2011,9.712
MAR,2015,11.219
YEM,2012,4.728
AMR,2019,0.524
LBN,2014,3.188
TUR,2012,50.44
IRL,2018,6.169
PAN,2018,14.524
COM,2010,11.486
KOR,2016,2.782
CZE,2013,5.826
BGD,2016,9.032
KEN,2011,0.172
LKA,2012,0.356
ZWE,2010,33.227
GLOBAL,2011,9.077
EMR,2019,10.629
DNK,2010,3.487
MRT,2019,64.449
GIN,2010,6.129
VCT,2017,24.624
KHM,2016,2.826
IDN,2010,72.445
HND,2011,4.908
BEN,2012,22.452
POL,2019,53.901
CYP,2016,24.092
ZAF,2012,12.845
MDG,2011,76.152
SEN,2018,3.384
BRB,2012,16.243
SDN,2017,0.234
MDA,2014,58.661
UZB,2017,98.9
TUR,2016,4.47
MNG,2019,5.503
IRQ,2015,74.077
FSM,2011,29.711
GRC,2017,25.71
BRN,2015,22.52
AFR,2014,3.32
SWE,2018,0.5
CAN,2017,0.587
ALB,2015,2.201
LBY,2014,52.409
MRT,2018,3.265
LTU,2017,42.013
GRD,2016,36.811
RUS,2014,0.306
STP,2010,0.832
THA,2013,3.789
SRB,2015,2.185
NIC,2010,3.846
SGP,2010,0.464
TUN,2016,4.331
MLI,2018,18.298
CYP,2017,24.097
ECU,2018,4.216
SSD,2010,13.068
MUS,2011,22.341
GRC,2019,3.019
MAR,2013,3.268
GAB,2018,3.498
LBN,2013,66.393
BIH,2012,33.519
ATG,2014,5.325
ETH,2011,17.742
MRT,2012,28.235
WSM,2017,24.053
GMB,2017,35.249
IRN,2013,3.711
AUT,2011,1.788
MWI,2015,12.985
VUT,2017,0.504
TTO,2015,17.371
KAZ,2017,2.742
CYP,2017,11.106
BWA,2014,14.766
LBY,2012,4.469
KIR,2015,1.607
SYC,2012,1.345
LKA,2011,3.828
IRL,2012,15.547
PNG,2013,17.813
WPR,2019,76.947
KWT,2014,6.841
ATG,2010,0.386
SEN,2014,15.818
CPV,2014,21.991
SLE,2016,4.56
UGA,2017,49.882
BLR,2016,1.29
GAB,2012,26.483
CRI,2010,0.566
NAM,2015,0.303
TZA,2016,37.835
ALB,2011,2.578
JOR,2011,35.146
MDG,2013,0.085
NPL,2016,29.769
ITA,2012,1.009
KGZ,2019,2.433
MWI,2018,0.113
JAM,2016,1.569
UGA,2017,3.006
GAB,2011,17.831
GRC,2018,3.916
URY,2014,14.11
LAO,2013,2.045
BRN,2019,1.59
MDG,2014,19.049
COM,2013,51.598
KHM,2011,17.076
MKD,2017,2.74
SGP,2010,31.42
BFA,2015,27.993
GIN,2017,0.531
AMR,2015,0.869
GHA,2012,103.982
LUX,2016,1.438
VCT,2015,18.29
TKM,2019,21.443
HND,2011,10.667
BRB,2015,5.114
KAZ,2016,57.419
NGA,2016,0.291
PHL,2013,7.027
BRN,2012,1.906
GLOBAL,2017,76.024
ARM,2019,7.062
AFG,2019,144.713
LUX,2014,0.851
IRQ,2019,24.914
CHL,2014,5.713
EUR,2013,34.312
AZE,2010,8.535
TUN,2019,2.273
NER,2014,0.192
SSD,2015,15.685
PHL,2012,24.255
ZAF,2015,17.162
BGR,2012,3.123
SRB,2013,1.375
DZA,2012,10.024
MRT,2016,14.335
PRT,2014,6.274
VUT,2012,5.284
NAM,2017,25.02
VCT,2019,5.954
EMR,2017,52.965
CHL,2015,28.281
GEO,2016,1.528
WSM,2017,34.535
MUS,2010,14.858
MWI,2010,15.485
MAR,2010,58.724
ATG,2018,2.085
TCD,2016,8.572
SLV,2017,3.877
YEM,2010,11.864
FIN,2012,13.637
GMB,2011,112.591
MKD,2012,1.901
SYR,2011,11.749
NIC,2013,47.052
BOL,2015,6.08
FJI,2014,0.121
ECU,2010,0.655
LBR,2010,0.6
NOR,2012,1.867
COL,2016,0.768
CRI,2018,2.932
ESP,2012,0.482
AFG,2011,162.19
GBR,2013,2.462
COL,2015,16.09
ARG,2011,1.247
IRL,2013,1.416
LBY,2019,9.695
AGO,2018,14.549
PAN,2018,1.345
CRI,2015,3.184
CYP,2016,1.846
LUX,2018,8.168
BFA,2012,76.742
LBN,2019,2.522
SDN,2019,0.227
BEN,2015,38.297
CRI,2010,2.652
SEN,2016,19.642
SWZ,2017,26.175
TZA,2016,2.664
CYP,2011,2.853
LKA,2012,6.088
BRB,2017,0.386
TZA,2015,12.812
GLOBAL,2015,27.844
KAZ,2018,12.499
EUR,2014,35.501
EGY,2019,104.865
SLE,2012,49.33
HTI,2014,0.282
BEN,2013,0.135
ISR,2016,8.441
GHA,2018,113.183
UZB,2011,113.058
AZE,2017,3.713
SDN,2017,4.609
BLZ,2016,20.957
MOZ,2018,17.932
LVA,2014,0.874
GIN,2011,22.04
LCA,2017,2.429
ATG,2015,5.652
MNE,2017,47.734
KWT,2016,21.904
SLE,2014,34.342
CUB,2011,24.46
NZL,2012,11.4
MNE,2013,27.968
GMB,2016,19.164
TGO,2011,84.438
IRL,2010,25.06
AZE,2011,3.958
RWA,2013,4.576
TKM,2014,23.942
GRC,2018,2.27
MYS,2010,37.277
PAN,2015,1.587
GIN,2016,96.405
ITA,2012,0.977
CYP,2012,2.906
VCT,2012,19.19
ESP,2016,1.582
AFG,2015,10.113
GUY,2011,0.196
NOR,2010,0.799
COG,2019,66.847
MUS,2013,13.282
HND,2014,14.268
COL,2016,2.971
JAM,2016,25.876
VEN,2010,2.885
MOZ,2012,72.535
DJI,2013,1.954
EUR,2012,37.021
NER,2016,41.064
NLD,2017,17.406
PRY,2018,1.176
VUT,2010,3.151
BHS,2019,13.366
TCD,2014,27.077
AGO,2013,23.24
BLR,2017,1.811
SSD,2012,0.231
CHN,2019,14.97
AZE,2016,5.186
HTI,2012,3.531
CAN,2012,1.202
BEL,2012,1.96
DZA,2019,35.979
LKA,2011,5.282
SWE,2015,9.713
HND,2013,0.503
CMR,2017,0.714
NPL,2014,94.793
MOZ,2013,19.154
GIN,2015,106.566
BRN,2015,9.432
CHN,2010,109.012
FJI,2014,18.122
CYP,2017,11.556
ARE,2019,50.37
NPL,2013,68.698
FJI,2010,2.659
CYP,2010,19.66
LCA,2015,2.478
QAT,2018,15.274
COM,2016,3.97
NAM,2014,12.826
MEX,2013,18.525
TUR,2010,8.381
GRC,2013,24.05
WPR,2010,11.216
AGO,2013,13.261
HND,2019,6.924
MAR,2017,1.159
LBN,2016,32.847
KOR,2010,6.251
UZB,2019,3.936
HND,2013,68.621
CYP,2013,1.3
POL,2017,1.521
THA,2011,12.736
PRT,2019,1.805
ZMB,2017,15.087
MOZ,2014,6.113
MOZ,2017,90.485
AFR,2017,60.425
TGO,2011,22.544
THA,2017,3.271
TUR,2019,21.018
SEN,2011,26.503
ITA,2016,11.507
GNQ,2015,63.272
HRV,2017,3.637
SUR,2014,2.009
MYS,2017,17.725
LKA,2017,0.338
RWA,2016,71.882
MLT,2012,2.828
PRT,2019,2.243
AZE,2019,0.284
NAM,2010,14.444
AFR,2019,0.459
PER,2019,27.841
BDI,2019,62.955
TGO,2012,0.316
MNE,2012,1.359
BIH,2015,2.275
AGO,2015,62.526
SEN,2010,16.131
MYS,2017,70.371
TCD,2014,6.353
BEN,2016,84.089
COG,2014,19.361
BLZ,2014,4.039
TON,2013,0.28
TJK,2013,7.638
KOR,2018,2.287
NAM,2013,17.924
ATG,2011,0.213
MUS,2010,0.245
MLI,2018,0.996
USA,2010,1.287
GRD,2012,34.788
DNK,2018,4.314
NAM,2016,2.359
SLB,2013,11.738
SYC,2013,1.365
AFG,2012,167.372
AUS,2010,1.298
FIN,2017,0.107
NZL,2012,1.161
BDI,2010,99.472
MMR,2013,15.305
DOM,2011,0.811
GRD,2018,0.567
BGR,2014,5.021
SSD,2010,20.652
FSM,2010,3.55
ZAF,2012,45.614
LSO,2014,43.724
AMR,2011,4.009
IRL,2011,1.756
YEM,2013,7.921
KIR,2014,1.611
AZE,2018,87.667
ZAF,2014,15.138
GNQ,2011,21.677
QAT,2019,4.376
ROU,2017,31.142
KGZ,2014,5.664
GUY,2019,3.153
SVN,2016,1.675
QAT,2010,88.424
GEO,2019,69.186
BEN,2016,0.145
RUS,2012,77.187
UGA,2012,0.695
GEO,2017,3.489
PNG,2012,42.978
NIC,2013,28.538
UKR,2013,62.901
ECU,2012,10.423
AFG,2013,95.432
STP,2013,9.572
IND,2016,12.64
IRL,2019,10.386
BOL,2013,17.274
DJI,2017,24.606
BGR,2013,55.988
KIR,2015,0.164
WPR,2016,5.562
COM,2012,0.027
KHM,2019,15.642
AUT,2016,1.802
AUT,2012,0.726
PER,2011,1.459
LUX,2019,1.161
TLS,2015,11.397
ROU,2010,5.183
SYR,2014,5.776
JPN,2010,6.148
BGR,2011,2.033
KHM,2011,21.597
GBR,2011,1.794
VEN,2016,1.676
LBR,2011,73.928
GUY,2018,61.929
URY,2015,3.688
MMR,2012,15.64
TUN,2013,3.204
ROU,2010,2.441
EMR,2018,8.453
CHE,2010,21.18
EMR,2013,1.424
IRL,2013,13.75
MOZ,2014,1.807
LSO,2012,32.774
GBR,2019,13.452
URY,2013,6.872
NAM,2011,8.929
KEN,2011,0.124
SSD,2017,15.098
YEM,2017,0.83
ZMB,2019,2.988
GLOBAL,2019,8.338
GHA,2013,19.974
LBY,2018,33.806
USA,2013,21.746
EGY,2012,111.926
ROU,2019,35.792
MKD,2012,30.442
AUT,2012,1.07
TTO,2010,1.162
JOR,2018,0.715
TCD,2016,56.523
GRD,2016,6.659
FIN,2019,0.168
DOM,2010,0.877
MKD,2011,44.374
MAR,2016,9.965
NAM,2017,0.228
CAF,2018,0.387
CIV,2012,0.687
ZMB,2015,3.28
LCA,2013,1.31
MEX,2015,15.509
GUY,2012,5.287
EST,2018,1.194
NZL,2016,0.931
MNG,2012,4.681
SGP,2014,1.016
PAK,2016,42.299
DOM,2015,1.756
SYR,2016,3.337
MMR,2010,30.468
ROU,2012,0.873
AMR,2013,17.941
BEL,2014,17.727
TKM,2018,4.261
BEL,2011,22.292
USA,2017,15.52
CHL,2018,3.99
BRN,2010,2.835
ECU,2015,0.694
URY,2017,11.822
HTI,2013,2.514
CAF,2017,28.544
ZMB,2012,15.673
PRT,2015,1.632
PNG,2011,0.4
SYC,2013,13.095
PHL,2016,27.506
SDN,2011,2.414
SWZ,2017,0.359
PAN,2015,0.575
QAT,2012,1.815
DZA,2013,35.709
CZE,2012,4.028
KAZ,2016,82.457
RWA,2018,62.501
CRI,2018,9.513
ZMB,2013,2.238
